state,date,tot_cases,new_cases,tot_deaths,new_deaths,1st_dose,2nd_dose,discharge_variable,patient_variable,discharge_n,mortality_rate,LOS
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Injury-Related Inpatient Stays,Age: 0-17 years,217,0.0,4.8
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Injury-Related Inpatient Stays,Age: 18-44 years,639,3.3,6.4
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Injury-Related Inpatient Stays,Age: 45-64 years,649,3.1,5.9
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Injury-Related Inpatient Stays,Age: 65-79 years,744,3.0,6.4
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Injury-Related Inpatient Stays,Age: 80+ years,849,4.2,5.5
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,820,0.0,8.0
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"2,893",0.0,5.2
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,"1,262",0.0,6.9
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,288,0.0,9.1
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,106,0.0,9.4
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Other Medical Inpatient Stays,Age: 0-17 years,"1,439",0.0,4.4
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Other Medical Inpatient Stays,Age: 18-44 years,"3,702",1.7,4.3
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Other Medical Inpatient Stays,Age: 45-64 years,"9,090",4.7,5.5
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Other Medical Inpatient Stays,Age: 65-79 years,"10,900",8.5,6.1
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Other Medical Inpatient Stays,Age: 80+ years,"7,305",11.4,6.1
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Surgical Inpatient Stays,Age: 0-17 years,501,0.0,9.2
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Surgical Inpatient Stays,Age: 18-44 years,"1,582",0.8,5.5
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Surgical Inpatient Stays,Age: 45-64 years,"4,241",2.8,6.3
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Surgical Inpatient Stays,Age: 65-79 years,"3,884",4.4,6.6
Missouri,Dec-2020,1930139,132482,24737,1867,135525,135525,Surgical Inpatient Stays,Age: 80+ years,"1,209",5.5,6.5
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,166",0.0,4.5
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Admissions Through the ED*,Age: 18-44 years,"5,802",0.9,4.9
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Admissions Through the ED*,Age: 45-64 years,"8,992",2.8,5.7
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Admissions Through the ED*,Age: 65-79 years,"8,753",5.5,6.2
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Admissions Through the ED*,Age: 80+ years,"5,696",7.0,5.6
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,All Inpatient Stays,Age: 0-17 years,"8,108",0.6,4.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,All Inpatient Stays,Age: 18-44 years,"13,341",0.6,4.1
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,All Inpatient Stays,Age: 45-64 years,"13,504",2.7,5.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,All Inpatient Stays,Age: 65-79 years,"13,319",4.8,6.3
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,All Inpatient Stays,Age: 80+ years,"7,447",6.6,5.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,COVID-19-Related Inpatient Stays,Age: 0-17 years,85,0.0,7.3
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,COVID-19-Related Inpatient Stays,Age: 18-44 years,380,0.0,7.6
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,COVID-19-Related Inpatient Stays,Age: 45-64 years,990,7.3,9.9
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,COVID-19-Related Inpatient Stays,Age: 65-79 years,"1,168",13.5,11.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,COVID-19-Related Inpatient Stays,Age: 80+ years,692,16.8,8.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Elective Inpatient Admissions*,Age: 0-17 years,677,0.0,8.1
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Elective Inpatient Admissions*,Age: 18-44 years,"1,220",0.0,3.6
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Elective Inpatient Admissions*,Age: 45-64 years,"2,357",0.5,4.6
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Elective Inpatient Admissions*,Age: 65-79 years,"2,518",1.4,5.3
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Elective Inpatient Admissions*,Age: 80+ years,858,4.2,6.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Influenza-Related Inpatient Stays,Age: 0-17 years,0,0.0,0.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Influenza-Related Inpatient Stays,Age: 45-64 years,11,0.0,0.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Injury-Related Inpatient Stays,Age: 0-17 years,174,0.0,4.6
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Injury-Related Inpatient Stays,Age: 18-44 years,551,3.6,5.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Injury-Related Inpatient Stays,Age: 45-64 years,602,2.7,6.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Injury-Related Inpatient Stays,Age: 65-79 years,766,2.9,6.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Injury-Related Inpatient Stays,Age: 80+ years,725,3.9,5.3
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,811,0.0,5.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"2,720",0.0,5.4
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,"1,271",0.0,6.2
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,265,0.0,9.7
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,90,0.0,7.5
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Other Medical Inpatient Stays,Age: 0-17 years,"1,333",0.0,4.1
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Other Medical Inpatient Stays,Age: 18-44 years,"3,433",1.4,4.3
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Other Medical Inpatient Stays,Age: 45-64 years,"7,714",3.4,5.3
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Other Medical Inpatient Stays,Age: 65-79 years,"8,536",5.7,6.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Other Medical Inpatient Stays,Age: 80+ years,"5,424",7.4,5.7
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Surgical Inpatient Stays,Age: 0-17 years,452,0.0,11.0
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Surgical Inpatient Stays,Age: 18-44 years,"1,507",0.7,5.7
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Surgical Inpatient Stays,Age: 45-64 years,"3,914",2.1,6.8
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Surgical Inpatient Stays,Age: 65-79 years,"3,752",3.7,6.7
Missouri,Feb-2021,2199498,34803,31017,1206,174915,174915,Surgical Inpatient Stays,Age: 80+ years,"1,208",5.1,6.4
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,256",0.0,4.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Admissions Through the ED*,Age: 18-44 years,"6,263",1.2,5.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Admissions Through the ED*,Age: 45-64 years,"10,052",3.1,6.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Admissions Through the ED*,Age: 65-79 years,"10,388",6.8,6.4
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Admissions Through the ED*,Age: 80+ years,"6,942",9.7,5.9
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,All Inpatient Stays,Age: 0-17 years,"8,911",0.4,4.5
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,All Inpatient Stays,Age: 18-44 years,"14,516",0.7,4.1
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,All Inpatient Stays,Age: 45-64 years,"14,537",3.1,6.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,All Inpatient Stays,Age: 65-79 years,"15,340",6.0,6.3
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,All Inpatient Stays,Age: 80+ years,"8,927",9.4,6.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,COVID-19-Related Inpatient Stays,Age: 0-17 years,145,0.0,5.8
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,COVID-19-Related Inpatient Stays,Age: 18-44 years,819,2.6,6.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,COVID-19-Related Inpatient Stays,Age: 45-64 years,"2,042",9.0,8.9
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,COVID-19-Related Inpatient Stays,Age: 65-79 years,"2,820",15.5,9.3
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,COVID-19-Related Inpatient Stays,Age: 80+ years,"1,944",20.0,7.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Elective Inpatient Admissions*,Age: 0-17 years,731,0.0,5.4
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Elective Inpatient Admissions*,Age: 18-44 years,"1,128",0.0,3.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Elective Inpatient Admissions*,Age: 45-64 years,"2,307",0.6,4.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Elective Inpatient Admissions*,Age: 65-79 years,"2,730",1.6,5.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Elective Inpatient Admissions*,Age: 80+ years,906,5.0,6.2
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Influenza-Related Inpatient Stays,Age: 65-79 years,12,0.0,0.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Injury-Related Inpatient Stays,Age: 0-17 years,178,0.0,6.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Injury-Related Inpatient Stays,Age: 18-44 years,613,3.3,7.5
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Injury-Related Inpatient Stays,Age: 45-64 years,603,3.3,6.5
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Injury-Related Inpatient Stays,Age: 65-79 years,709,2.8,6.1
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Injury-Related Inpatient Stays,Age: 80+ years,801,4.7,5.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,865,0.0,5.9
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"2,886",0.0,5.2
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,"1,301",0.0,6.4
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,308,0.0,8.6
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,75,0.0,8.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Other Medical Inpatient Stays,Age: 0-17 years,"1,504",0.7,4.2
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Other Medical Inpatient Stays,Age: 18-44 years,"3,802",1.7,4.5
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Other Medical Inpatient Stays,Age: 45-64 years,"8,891",3.8,5.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Other Medical Inpatient Stays,Age: 65-79 years,"10,291",7.4,6.3
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Other Medical Inpatient Stays,Age: 80+ years,"6,795",10.9,6.0
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Surgical Inpatient Stays,Age: 0-17 years,439,0.0,7.2
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Surgical Inpatient Stays,Age: 18-44 years,"1,460",1.3,5.5
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Surgical Inpatient Stays,Age: 45-64 years,"3,740",2.5,6.7
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Surgical Inpatient Stays,Age: 65-79 years,"4,032",3.5,6.4
Missouri,Jan-2021,1986826,89495,26287,1333,150150,150150,Surgical Inpatient Stays,Age: 80+ years,"1,256",5.0,6.1
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,579",0.0,4.6
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Admissions Through the ED*,Age: 18-44 years,"7,087",0.8,4.7
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Admissions Through the ED*,Age: 45-64 years,"10,660",2.4,5.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Admissions Through the ED*,Age: 65-79 years,"10,633",3.6,5.5
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Admissions Through the ED*,Age: 80+ years,"6,467",5.5,5.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,All Inpatient Stays,Age: 0-17 years,"9,591",0.4,4.6
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,All Inpatient Stays,Age: 18-44 years,"15,890",0.6,4.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,All Inpatient Stays,Age: 45-64 years,"15,458",2.2,5.6
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,All Inpatient Stays,Age: 65-79 years,"15,777",3.5,5.8
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,All Inpatient Stays,Age: 80+ years,"8,446",5.3,5.6
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,COVID-19-Related Inpatient Stays,Age: 0-17 years,64,0.0,9.4
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,COVID-19-Related Inpatient Stays,Age: 18-44 years,477,2.3,6.2
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,COVID-19-Related Inpatient Stays,Age: 45-64 years,767,8.9,8.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,COVID-19-Related Inpatient Stays,Age: 65-79 years,551,10.0,8.1
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,COVID-19-Related Inpatient Stays,Age: 80+ years,239,25.5,8.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Elective Inpatient Admissions*,Age: 0-17 years,751,0.0,7.4
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Elective Inpatient Admissions*,Age: 18-44 years,"1,274",0.0,3.9
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Elective Inpatient Admissions*,Age: 45-64 years,"2,303",0.7,4.9
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Elective Inpatient Admissions*,Age: 65-79 years,"2,755",1.5,5.5
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Elective Inpatient Admissions*,Age: 80+ years,983,2.0,6.7
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Influenza-Related Inpatient Stays,Age: 0-17 years,0,0.0,0.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Injury-Related Inpatient Stays,Age: 0-17 years,238,0.0,4.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Injury-Related Inpatient Stays,Age: 18-44 years,820,2.7,6.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Injury-Related Inpatient Stays,Age: 45-64 years,788,4.1,6.4
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Injury-Related Inpatient Stays,Age: 65-79 years,888,1.7,5.9
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Injury-Related Inpatient Stays,Age: 80+ years,851,4.5,6.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,674,0.0,8.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"3,057",0.0,5.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,"1,495",0.0,5.7
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,358,0.0,8.9
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,98,0.0,7.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Other Medical Inpatient Stays,Age: 0-17 years,"1,962",0.0,3.8
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Other Medical Inpatient Stays,Age: 18-44 years,"4,318",1.1,4.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Other Medical Inpatient Stays,Age: 45-64 years,"9,137",2.6,5.0
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Other Medical Inpatient Stays,Age: 65-79 years,"10,449",4.0,5.4
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Other Medical Inpatient Stays,Age: 80+ years,"6,055",5.9,5.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Surgical Inpatient Stays,Age: 0-17 years,499,0.0,9.1
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Surgical Inpatient Stays,Age: 18-44 years,"1,582",1.3,5.9
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Surgical Inpatient Stays,Age: 45-64 years,"4,031",1.9,6.7
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Surgical Inpatient Stays,Age: 65-79 years,"4,082",2.9,6.3
Missouri,Jun-2021,3080698,22055,48207,243,269460,269460,Surgical Inpatient Stays,Age: 80+ years,"1,442",3.4,6.2
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,632",0.0,4.7
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,Inpatient Admissions Through the ED*,Age: 18-44 years,"6,758",0.9,4.8
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,Inpatient Admissions Through the ED*,Age: 45-64 years,"10,341",2.4,5.4
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,Inpatient Admissions Through the ED*,Age: 65-79 years,"10,250",4.2,5.7
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,Inpatient Admissions Through the ED*,Age: 80+ years,"6,419",5.8,5.3
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,All Inpatient Stays,Age: 0-17 years,"9,575",0.5,4.8
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,All Inpatient Stays,Age: 18-44 years,"15,495",0.6,4.0
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,All Inpatient Stays,Age: 45-64 years,"15,604",2.5,5.6
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,All Inpatient Stays,Age: 65-79 years,"15,374",3.8,5.9
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,All Inpatient Stays,Age: 80+ years,"8,456",5.5,5.6
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,COVID-19-Related Inpatient Stays,Age: 0-17 years,63,0.0,5.5
Missouri,Mar-2021,2859065,18541,43471,618,410670,410670,COVID-19-Related Inpatient Stays,Age: 18-44 years,295,0.0,7.1
